id,type,mission_category_id,name,panel_name,priority,orderer_id,description,target_value,display_target_value,target_100_value,conditions,link_to,area_id,z_battle_stage_id,origin_episode_id,origin_battle_id,start_at,end_at,end_at_hidden
11137,Mission::BudokaiTournamentWinMission::CountMission,4,"Win World Tournament
3 times under special cond.",,11050,3,"Win the World Tournament
3 times with at least
1 character in the
""Transformation Boost"" Category
on your team.",3,,,"{""round"": 5, ""budokai_id"": 26, ""card_category_ids"": [23], ""card_category_cards_num_gteq"": 1}",,,,,,2019-03-15 06:30:00,2019-03-18 05:59:59,0
11138,Mission::BudokaiTournamentWinMission::CountMission,4,"Win World Tournament
7 times under special cond.",,11050,3,"Win the World Tournament
7 times with at least
1 character in the
""Transformation Boost"" Category
on your team.",7,,,"{""round"": 5, ""budokai_id"": 26, ""card_category_ids"": [23], ""card_category_cards_num_gteq"": 1}",,,,,,2019-03-15 06:30:00,2019-03-18 05:59:59,0
11160,Mission::BattleStartMission::UseActMission,4,Consume at least 100 STA!,,11065,3,"Come join the Quests and Events, 
and consume at least 100 STA 
during the event!
Note: STA consumed in 
the World Tournament 
will not be counted.

Complete it and 
claim the rewards by 
11/11 (Sun) 23:59 PST.",100,,,{},,,,,,2018-10-25 06:00:00,2018-11-12 07:59:59,1
11161,Mission::BattleStartMission::UseActMission,4,Consume at least 500 STA!,,11065,3,"Come join the Quests and Events, 
and consume at least 500 STA 
during the event!
Note: STA consumed in 
the World Tournament 
will not be counted.

Complete it and 
claim the rewards by 
11/11 (Sun) 23:59 PST.",500,,,{},,,,,,2018-10-25 06:00:00,2018-11-12 07:59:59,1
11162,Mission::BattleStartMission::UseActMission,4,Consume at least 1031 STA!,,11065,3,"Come join the Quests and Events, 
and consume at least 1031 STA 
during the event!
Note: STA consumed in 
the World Tournament 
will not be counted.

Complete it and 
claim the rewards by 
11/11 (Sun) 23:59 PST.",1031,,,{},,,,,,2018-10-25 06:00:00,2018-11-12 07:59:59,1
11163,Mission::CardAwakeningMission::DokkanCountMission,4,Dokkan Awaken 1 character!,,11060,3,"Dokkan Awaken any character!

Complete it and 
claim the rewards by 
11/11 (Sun) 23:59 PST.",1,,,{},,,,,,2018-10-25 06:00:00,2018-11-12 07:59:59,1
11164,Mission::CompleteMission,4,"Complete all the 
Halloween Special Missions!",,11060,3,"Complete all the 
""TRICK or TREAT! 
Halloween Special Missions""! 

Complete it and 
claim the rewards by 
11/11 (Sun) 23:59 PST.",15,,,"{""mission_ids"": [11114, 11115, 11116, 11117, 11118, 11119, 11120, 11121, 11122, 11123, 11124, 11160, 11161, 11162, 11163]}",,,,,,2018-10-25 06:00:00,2018-11-12 07:59:59,1
11185,Mission::QuestAndZBattleClearMission::CountMission,4,"Clear Stage 10 of ""A New Threat"" 
under special cond.",,0,3,"Clear ""The Strongest 
Warrior Awakens!"" of the 
""A New Threat!!! The Saiyan 
Warrior Race"" event without 
a Continue on Z-HARD!",1,,,"{""sugoroku_map_ids"": [3230102], ""require_no_continue"": true}",,,,,,2021-01-25 00:00:00,2021-03-02 23:59:59,0
11186,Mission::QuestAndZBattleClearMission::CountMission,4,"Clear Stage 10 of ""A New Threat"" 
under special cond.",,0,3,"Clear ""The Strongest 
Warrior Awakens!"" of the 
""A New Threat!!! The Saiyan 
Warrior Race"" event without 
using any Support Items on 
Z-HARD!",1,,,"{""sugoroku_map_ids"": [3230102], ""require_use_no_support_item"": true}",,,,,,2021-01-25 00:00:00,2021-03-02 23:59:59,0
11229,Mission::QuestClearMission::ClearAllSugorokuMapsMission,352,"Clear all stages of ""Curse of 
the Blood Rubies"" on NORMAL.",,850,3,"Clear all stages of 
the Story Event 
""Curse of the Blood Rubies"" 
on NORMAL!",6,,,"{""sugoroku_map_ids"": [3520010, 3520020, 3520030, 3520040, 3520050, 3520060]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11230,Mission::QuestClearMission::ClearAllSugorokuMapsMission,352,"Clear all stages of ""Curse of 
the Blood Rubies"" on Z-HARD.",,850,3,"Clear all stages of 
the Story Event 
""Curse of the Blood Rubies"" 
on Z-HARD!",6,,,"{""sugoroku_map_ids"": [3520012, 3520022, 3520032, 3520042, 3520052, 3520062]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11231,Mission::QuestAndZBattleClearMission::CountMission,352,"Clear Stage 1 of the event 
on Z-HARD 3 times.",,850,3,"Clear Stage 1 of 
the Story Event 
""Curse of the Blood Rubies""
on Z-HARD 3 times!",3,,,"{""sugoroku_map_ids"": [3520012]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11232,Mission::QuestAndZBattleClearMission::CountMission,352,"Clear Stage 1 of the event 
on Z-HARD 7 times.",,850,3,"Clear Stage 1 of 
the Story Event 
""Curse of the Blood Rubies""
on Z-HARD 7 times!",7,,,"{""sugoroku_map_ids"": [3520012]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11233,Mission::QuestAndZBattleClearMission::CountMission,352,"Clear Stage 1 of the event 
on Z-HARD 10 times.",,850,3,"Clear Stage 1 of 
the Story Event 
""Curse of the Blood Rubies""
on Z-HARD 10 times!",10,,,"{""sugoroku_map_ids"": [3520012]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11234,Mission::QuestAndZBattleClearMission::CountMission,352,"Clear Stage 5 of the event 
on Z-HARD once.",,850,3,"Clear Stage 5 of 
the Story Event 
""Curse of the Blood Rubies""
on Z-HARD once!",1,,,"{""sugoroku_map_ids"": [3520052]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11235,Mission::QuestAndZBattleClearMission::CountMission,352,"Clear Stage 5 of the event 
on Z-HARD 3 times.",,850,3,"Clear Stage 5 of 
the Story Event 
""Curse of the Blood Rubies""
on Z-HARD 3 times!",3,,,"{""sugoroku_map_ids"": [3520052]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11236,Mission::QuestAndZBattleClearMission::CountMission,352,"Clear Stage 5 of the event 
on Z-HARD 5 times.",,850,3,"Clear Stage 5 of 
the Story Event 
""Curse of the Blood Rubies""
on Z-HARD 5 times!",5,,,"{""sugoroku_map_ids"": [3520052]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11237,Mission::QuestAndZBattleClearMission::CountMission,352,"Clear Stage 6 of the event 
on Z-HARD 3 times.",,850,3,"Clear Stage 6 of 
the Story Event 
""Curse of the Blood Rubies""
on Z-HARD 3 times!",3,,,"{""sugoroku_map_ids"": [3520062]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11238,Mission::QuestAndZBattleClearMission::CountMission,352,"Clear Stage 6 of the event 
on Z-HARD 7 times.",,850,3,"Clear Stage 6 of 
the Story Event 
""Curse of the Blood Rubies""
on Z-HARD 7 times!",7,,,"{""sugoroku_map_ids"": [3520062]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11239,Mission::QuestAndZBattleClearMission::CountMission,352,"Clear Stage 6 of the event 
on Z-HARD 10 times.",,850,3,"Clear Stage 6 of 
the Story Event 
""Curse of the Blood Rubies""
on Z-HARD 10 times!",10,,,"{""sugoroku_map_ids"": [3520062]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11240,Mission::CardTrainingMission::UpSpecificCardSkillLevelMission,352,"Level up the specified character's 
Super Attack to Lv. 3.",,850,3,"Recruit Goku (Youth)
from the Story Event
""Curse of the Blood Rubies""
and level up his Super Attack 
to Lv. 3 or above! 
* The mission can be completed 
even if this character 
has been Dokkan Awakened.",1,,,"{""card_ids"": [1015730, 1015731, 1015430, 1015431, 1015950, 1015951, 1016230, 1016231], ""target_lv"": 3}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11241,Mission::CardTrainingMission::UpSpecificCardSkillLevelMission,352,"Level up the specified character's 
Super Attack to Lv. 5.",,850,3,"Recruit Goku (Youth)
from the Story Event
""Curse of the Blood Rubies""
and level up his Super Attack 
to Lv. 5 or above! 
* The mission can be completed 
even if this character 
has been Dokkan Awakened.",1,,,"{""card_ids"": [1015730, 1015731, 1015430, 1015431, 1015950, 1015951, 1016230, 1016231], ""target_lv"": 5}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11242,Mission::CardTrainingMission::UpSpecificCardSkillLevelMission,352,"Level up the specified character's 
Super Attack to Lv. 10.",,850,3,"Recruit Goku (Youth)
from the Story Event
""Curse of the Blood Rubies""
and level up his Super Attack 
to Lv. 10! 
* The mission can be completed 
even if this character 
has been Dokkan Awakened.",1,,,"{""card_ids"": [1015730, 1015731, 1015430, 1015431, 1015950, 1015951, 1016230, 1016231], ""target_lv"": 10}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11243,Mission::CardAcquisitionMission::AwakeningMission,352,"Dokkan Awaken 
the specified character.",,850,3,"Dokkan Awaken 
[The Adventure Begins] 
Goku (Youth)!",1,,,"{""card_ids"": [1015430, 1015431, 1015951, 1016231]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11244,Mission::TreasureShopExchangeMission::UseItemsMission,352,"Exchange 1500 Blood Rubies 
for items.",,850,3,"Exchange 1500 Blood Rubies
for items at Baba's Shop!",1500,,,"{""treasure_item_id"": 13}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11245,Mission::TreasureShopExchangeMission::UseItemsMission,352,"Exchange 3000 Blood Rubies 
for items.",,850,3,"Exchange 3000 Blood Rubies
for items at Baba's Shop!",3000,,,"{""treasure_item_id"": 13}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11246,Mission::CardAcquisitionMission::AwakeningMission,352,"Z-Awaken 
the specified character.",,850,3,"Z-Awaken 
[Gurumes Warrioress] Pasta!",1,,,"{""card_ids"": [1015351]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11247,Mission::CardTrainingMission::UpSpecificCardSkillLevelMission,352,"Level up the specified character's 
Super Attack to Lv. 5.",,850,3,"Level up 
[Gurumes Warrioress] Pasta's 
Super Attack to Lv. 5 or above!",1,,,"{""card_ids"": [1015350, 1015351], ""target_lv"": 5}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11248,Mission::CardTrainingMission::UpSpecificCardSkillLevelMission,352,"Level up the specified character's 
Super Attack to Lv. 10.",,850,3,"Level up 
[Gurumes Warrioress] Pasta's 
Super Attack to Lv. 10!",1,,,"{""card_ids"": [1015350, 1015351], ""target_lv"": 10}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11249,Mission::CompleteMission,352,"Complete all the missions of 
""Curse of the Blood Rubies"".",,850,3,"Complete all missions 
of the Story Event 
""Curse of the Blood Rubies""!",20,,,"{""mission_ids"": [11229, 11230, 11231, 11232, 11233, 11234, 11235, 11236, 11237, 11238, 11239, 11240, 11241, 11242, 11243, 11244, 11245, 11246, 11247, 11248]}",,352.0,,,,2021-06-11 06:30:00,2038-01-01 00:00:00,1
11250,Mission::QuestClearMission::ClearAllSugorokuMapsMission,349,"Clear all stages of 
""10 Billion Power"" on NORMAL.",,540,3,"Clear all stages of 
the Story Event ""Fight! 
10 Billion Power Warriors"" 
on NORMAL!",5,,,"{""sugoroku_map_ids"": [3490010, 3490020, 3490030, 3490040, 3490050]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11251,Mission::QuestClearMission::ClearAllSugorokuMapsMission,349,"Clear all stages of 
""10 Billion Power"" on Z-HARD.",,540,3,"Clear all stages of 
the Story Event ""Fight! 
10 Billion Power Warriors"" 
on Z-HARD!",5,,,"{""sugoroku_map_ids"": [3490012, 3490022, 3490032, 3490042, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11252,Mission::QuestAndZBattleClearMission::CountMission,349,"Clear Stage 1 of ""10 Billion 
Power"" on Z-HARD once.",,540,3,"Clear Stage 1 of 
the Story Event ""Fight! 
10 Billion Power Warriors"" 
on Z-HARD once!",1,,,"{""sugoroku_map_ids"": [3490012]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11253,Mission::QuestAndZBattleClearMission::CountMission,349,"Clear Stage 3 of ""10 Billion 
Power"" on Z-HARD once.",,540,3,"Clear Stage 3 of 
the Story Event ""Fight! 
10 Billion Power Warriors"" 
on Z-HARD once!",1,,,"{""sugoroku_map_ids"": [3490032]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11254,Mission::QuestAndZBattleClearMission::CountMission,349,"Clear Stage 4 of ""10 Billion 
Power"" on Z-HARD once.",,540,3,"Clear Stage 4 of 
the Story Event ""Fight! 
10 Billion Power Warriors"" 
on Z-HARD once!",1,,,"{""sugoroku_map_ids"": [3490042]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11255,Mission::QuestClearMission::DefeatEnemiesMission,349,"Defeat 20 enemies in 
""10 Billion Power.""",,540,3,"Defeat 20 enemies in 
the Story Event ""Fight! 
10 Billion Power Warriors""!",20,,,"{""sugoroku_map_ids"": [3490010, 3490012, 3490020, 3490022, 3490030, 3490032, 3490040, 3490042, 3490050, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11256,Mission::QuestClearMission::DefeatEnemiesMission,349,"Defeat 40 enemies in 
""10 Billion Power.""",,540,3,"Defeat 40 enemies in 
the Story Event ""Fight! 
10 Billion Power Warriors""!",40,,,"{""sugoroku_map_ids"": [3490010, 3490012, 3490020, 3490022, 3490030, 3490032, 3490040, 3490042, 3490050, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11257,Mission::QuestClearMission::DefeatEnemiesMission,349,"Defeat 60 enemies in 
""10 Billion Power.""",,540,3,"Defeat 60 enemies in 
the Story Event ""Fight! 
10 Billion Power Warriors""!",60,,,"{""sugoroku_map_ids"": [3490010, 3490012, 3490020, 3490022, 3490030, 3490032, 3490040, 3490042, 3490050, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11258,Mission::QuestClearMission::DefeatEnemiesMission,349,"Defeat 80 enemies in 
""10 Billion Power.""",,540,3,"Defeat 80 enemies in 
the Story Event ""Fight! 
10 Billion Power Warriors""!",80,,,"{""sugoroku_map_ids"": [3490010, 3490012, 3490020, 3490022, 3490030, 3490032, 3490040, 3490042, 3490050, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11259,Mission::QuestClearMission::DefeatEnemiesMission,349,"Defeat 100 enemies in 
""10 Billion Power.""",,540,3,"Defeat 100 enemies in 
the Story Event ""Fight! 
10 Billion Power Warriors""!",100,,,"{""sugoroku_map_ids"": [3490010, 3490012, 3490020, 3490022, 3490030, 3490032, 3490040, 3490042, 3490050, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11260,Mission::QuestClearMission::DefeatEnemiesMission,349,"Defeat 200 enemies in 
""10 Billion Power.""",,540,3,"Defeat 200 enemies in 
the Story Event ""Fight! 
10 Billion Power Warriors""!",200,,,"{""sugoroku_map_ids"": [3490010, 3490012, 3490020, 3490022, 3490030, 3490032, 3490040, 3490042, 3490050, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11261,Mission::QuestClearMission::DefeatEnemiesMission,349,"Defeat 300 enemies in 
""10 Billion Power.""",,540,3,"Defeat 300 enemies in 
the Story Event ""Fight! 
10 Billion Power Warriors""!",300,,,"{""sugoroku_map_ids"": [3490010, 3490012, 3490020, 3490022, 3490030, 3490032, 3490040, 3490042, 3490050, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11262,Mission::QuestClearMission::DefeatEnemiesMission,349,"Defeat 400 enemies in 
""10 Billion Power.""",,540,3,"Defeat 400 enemies in 
the Story Event ""Fight! 
10 Billion Power Warriors""!",400,,,"{""sugoroku_map_ids"": [3490010, 3490012, 3490020, 3490022, 3490030, 3490032, 3490040, 3490042, 3490050, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11263,Mission::QuestClearMission::DefeatEnemiesMission,349,"Defeat 500 enemies in 
""10 Billion Power.""",,540,3,"Defeat 500 enemies in 
the Story Event ""Fight! 
10 Billion Power Warriors""!",500,,,"{""sugoroku_map_ids"": [3490010, 3490012, 3490020, 3490022, 3490030, 3490032, 3490040, 3490042, 3490050, 3490052]}",,349.0,,,,2021-06-21 06:30:00,2038-01-01 00:00:00,1
11264,Mission::QuestAndZBattleClearMission::CountMission,3012,"Clear the specified Extreme 
Z-Battle under special cond.",,900,3,"Win the Extreme Z-Battle 
""Devastating Punishment"" 
within 2 minutes and 30 seconds 
at Lv. 10 or higher!",1,,,"{""z_battle_ids"": [12], ""clear_time_lt"": ""00:02:30"", ""z_battle_level_gteq"": 10}",,,12.0,,,2021-08-19 06:00:00,2038-01-01 00:00:00,1
11265,Mission::QuestAndZBattleClearMission::CountMission,3012,"Clear the specified Extreme 
Z-Battle under special cond.",,900,3,"Win the Extreme Z-Battle 
""Devastating Punishment"" 
within 4 minutes and 20 seconds 
at Lv. 20 or higher!",1,,,"{""z_battle_ids"": [12], ""clear_time_lt"": ""00:04:20"", ""z_battle_level_gteq"": 20}",,,12.0,,,2021-08-19 06:00:00,2038-01-01 00:00:00,1
11266,Mission::QuestAndZBattleClearMission::CountMission,3012,"Clear the specified Extreme 
Z-Battle under special cond.",,900,3,"Win the Extreme Z-Battle 
""Devastating Punishment"" 
at Lv. 20 or higher with a 
""Realm of Gods"" Category 
character on your team! 
* Friends do not count.

{cards: by_conditions}",1,,,"{""z_battle_ids"": [12], ""z_battle_level_gteq"": 20, ""any_card_category_ids"": [8]}",,,12.0,,,2021-08-19 06:00:00,2038-01-01 00:00:00,1
11267,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 10.,,59,3,"Clearing a stage earns you Rank EXP, 
which raises your Rank. 

Your maximum STA will increase as 
your Rank is raised. 

Try to reach Rank 10!",10,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
11268,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 20.,,56,3,"Quest stages on HARD and Z-HARD raise your 
Player Rank faster than the ones on NORMAL. 

Try to reach Rank 20!",20,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
11269,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 30.,,53,3,"The Guests and Friends you can choose to 
accompany you in quests will be affected by 
your Rank. 

The higher your Rank is, the stronger they will be! 

Try to reach Rank 30!",30,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
11270,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 40.,,50,3,"If you want to raise your Rank, taking on Quests 
is recommended. 

Summon powerful characters with Dragon Stones 
obtained by clearing stages to accompany you on 
your way to greater heights! 

Try to reach Rank 40!",40,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
11271,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 50.,,46,3,"When you feel the need to increase your maximum 
STA, you're best off playing at a harder difficulty! 

Try to reach Rank 50!",50,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
11272,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 60.,,44,3,"Raise your Rank in order to challenge stronger 
enemies! 

Try to reach Rank 60!",60,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
11273,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 70.,,42,3,"The Guests and Friends you can choose to 
accompany you in quests will be affected by 
your Rank. 

The higher your Rank is, the stronger they will be! 

Try to reach Rank 70!",70,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
11274,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 80.,,40,3,"If there are stages you have not cleared yet, 
you should try them out! It'll be a great way to 
raise your Rank and earn Dragon Stones in 
the process! 

Try to reach Rank 80!",80,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
11275,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 90.,,38,3,"Ever noticed campaigns that grant bonus Rank EXP 
while checking the announcements or attempting 
Quests? Try them out the next time you need 
a little EXP boost! 

Try to reach Rank 90!",90,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
11276,Mission::BattleClearMission::UserRankMission,10072,Reach Rank 100.,,36,3,"The event ""Pan's Secret Adventure"" gives 
tons of Rank EXP. Make good use of this 
event to raise your Rank! 

Try to reach Rank 100!",100,,,{},,,,,,2018-11-27 06:30:00,2038-01-01 00:00:00,1
