id,rmbattle_id,type,name,description,priority,target_value,conditions
37011,37,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
37012,37,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
37013,37,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
37014,37,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
37015,37,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
37016,37,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
37017,37,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
37018,37,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
37019,37,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
37020,37,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
37021,37,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
37022,37,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
37023,37,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
38001,38,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
38002,38,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
38003,38,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
38004,38,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
38005,38,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
38006,38,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
38007,38,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
38008,38,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
38009,38,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
38010,38,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
38011,38,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
38012,38,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
38013,38,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
38014,38,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
38015,38,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
38016,38,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
38017,38,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
38018,38,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
38019,38,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
38020,38,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
38021,38,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
38022,38,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
38023,38,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
39001,39,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
39002,39,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
39003,39,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
39004,39,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
39005,39,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
39006,39,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
39007,39,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
39008,39,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
39009,39,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
39010,39,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
39011,39,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
39012,39,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
39013,39,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
39014,39,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
39015,39,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
39016,39,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
39017,39,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
39018,39,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
39019,39,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
39020,39,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
39021,39,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
39022,39,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
39023,39,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
40001,40,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
40002,40,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
40003,40,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
40004,40,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
40005,40,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
40006,40,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
40007,40,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
40008,40,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
40009,40,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
40010,40,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
40011,40,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
40012,40,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
40013,40,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
40014,40,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
40015,40,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
40016,40,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
40017,40,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
40018,40,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
40019,40,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
40020,40,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
40021,40,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
40022,40,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
40023,40,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
41001,41,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
41002,41,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
41003,41,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
41004,41,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
41005,41,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
41006,41,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
41007,41,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
41008,41,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
41009,41,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
41010,41,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
41011,41,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
41012,41,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
41013,41,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
41014,41,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
41015,41,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
41016,41,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
41017,41,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
41018,41,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
41019,41,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
41020,41,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
41021,41,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
41022,41,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
41023,41,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
42001,42,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
42002,42,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
42003,42,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
42004,42,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
42005,42,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
42006,42,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
42007,42,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
42008,42,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
42009,42,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
42010,42,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
42011,42,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
42012,42,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
42013,42,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
42014,42,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,987,1,"{""level"": 1}"
42015,42,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,986,2,"{""level"": 1}"
42016,42,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,985,3,"{""level"": 1}"
42017,42,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,984,1,"{""level"": 2}"
42018,42,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,983,2,"{""level"": 2}"
42019,42,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,982,3,"{""level"": 2}"
42020,42,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,981,1,"{""level"": 3}"
42021,42,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,980,2,"{""level"": 3}"
42022,42,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,979,3,"{""level"": 3}"
43001,43,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
43002,43,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
43003,43,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
43004,43,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
43005,43,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
43006,43,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
43007,43,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
43008,43,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
43009,43,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
43010,43,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
43011,43,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
43012,43,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
43013,43,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
43014,43,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
43015,43,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
43016,43,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
43017,43,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
43018,43,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
43019,43,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
43020,43,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
43021,43,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
